charging_demand_index,seasonal_regime_code,special_event_flag,network_availability_flag,daily_activity_cycle_sin,daily_activity_cycle_cos,atmospheric_resistance_factor,ambient_exposure_level,precipitation_impact_index,winter_disruption_index
1242.649054932715,1,0,1,53.446,55.698,76.687,27.619,-36.0,280.476
1436.9960414374916,2,0,1,45.25,82.367,-58.436,-31.057,49.622,62.103
2421.440283715468,2,0,1,107.739,155.774,14.081,-7.982,18.596,371.916
1978.6531533386724,1,0,1,-255.486,-1663.486,6176.335,2526.361,-3818.585,8182.847
225.6802275028592,0,1,1,-102.357,-695.304,2587.522,1060.38,-1601.957,3442.019
1968.3050521155544,2,0,1,74.779,111.038,-39.96,-21.996,40.097,179.501
60.97318899136193,0,0,1,28.102,48.712,-35.7,-17.921,30.785,34.481
925.4436149553443,1,0,1,84.703,149.574,-110.468,-56.218,90.841,112.512
1228.080114719568,1,0,1,-211.718,-1232.72,4412.434,1809.194,-2736.773,5751.683
214.0074241039042,1,0,1,49.369,84.064,-64.188,-31.191,52.402,61.371
509.1978516731213,1,0,1,-167.793,-1133.982,4227.65,1731.187,-2614.203,5619.13
557.577719547443,2,0,1,64.997,112.761,-84.579,-42.101,69.41,83.505
468.54148300220703,2,0,1,95.277,162.947,-124.788,-60.817,100.472,120.97
208.38633049686868,0,0,1,27.618,51.034,-36.071,-19.448,30.098,39.578
2360.6463823209688,2,0,1,-216.755,-1350.817,4956.775,2028.288,-3066.762,6529.643
185.3728671111399,0,0,1,-143.986,-888.069,3225.424,1322.512,-1999.039,4237.366
727.304558932866,1,0,1,52.708,93.932,-68.658,-35.375,56.801,70.922
219.74434346423726,1,0,1,42.916,54.385,12.53,2.645,0.761,152.961
40.643578725545176,0,0,1,41.713,73.628,-53.567,-27.419,45.482,53.859
488.9337201917794,2,0,1,59.196,102.44,-76.827,-38.158,63.339,75.367
990.4291374330005,2,0,1,-407.737,-2308.232,8199.999,3362.199,-5086.175,10640.654
250.7463747765744,0,0,1,-25.684,-235.131,919.052,377.173,-568.252,1255.078
63.66228995773487,0,0,1,33.372,60.463,-42.33,-22.536,37.223,44.065
1507.520385924928,1,0,1,12.127,-34.353,263.138,103.439,-156.296,426.948
1002.9737870399811,2,0,1,57.203,101.532,-74.111,-38.071,61.913,75.735
1275.0200222959506,2,0,1,-216.433,-1472.788,5519.648,2258.035,-3411.604,7349.853
130.71071079791537,0,0,1,44.43,41.991,69.517,25.408,-36.217,237.44
1969.8947514016677,2,0,1,119.512,208.826,-157.283,-78.67,126.376,158.58
1294.9334713205117,1,0,1,59.042,105.919,-76.842,-39.946,63.848,80.19
1498.7148226046984,2,0,1,92.627,143.679,-33.458,-25.387,43.698,253.667
0.0,1,0,0,-312.564,-1899.28,6909.591,2829.15,-4277.831,9067.035
61.817953757905734,2,0,1,28.036,50.299,-36.364,-18.063,31.006,38.136
310.15187303068444,0,0,1,28.891,53.914,-37.103,-20.412,32.176,40.916
752.3143200744762,1,0,1,-179.32,-1232.198,4640.631,1897.056,-2866.563,6189.278
193.58132529223653,0,0,1,14.988,29.089,-17.932,-10.738,18.141,20.227
686.7826643556717,0,0,1,18.819,27.872,-25.477,-10.162,18.096,20.062
338.286749664643,1,0,1,56.357,100.849,-72.659,-37.799,61.508,74.983
663.8910020217427,2,0,1,-189.639,-1122.64,4042.055,1656.658,-2505.954,5283.379
1623.7297253714064,2,0,1,20.707,40.023,-25.839,-15.075,24.063,29.667
625.6513124560391,1,0,1,68.095,121.37,-89.085,-45.825,73.04,92.341
2000.6084354921552,2,0,1,93.707,164.93,-123.098,-62.197,99.569,125.408
247.82729444096657,2,0,1,43.657,74.603,-56.5,-27.632,46.638,54.123
274.668306141761,0,0,1,70.051,123.642,-92.361,-46.767,74.208,94.791
46.086005367560816,0,0,1,58.803,100.456,-76.651,-37.371,62.314,73.862
113.71080409114218,0,0,1,121.453,197.8,-138.118,-66.6,110.004,186.792
294.97580629916786,0,0,1,-171.905,-1015.592,3637.607,1492.732,-2256.55,4746.956
1310.1481790940866,1,0,1,20.338,-130.813,744.711,300.842,-449.061,1147.102
223.69136525215256,0,0,1,-76.742,-491.602,1792.595,735.996,-1111.827,2364.517
30.16003746476398,1,1,1,62.618,99.503,-43.083,-23.495,39.147,146.967
403.6827644036139,1,0,1,-46.879,-369.911,1417.976,581.119,-876.854,1915.012
794.0723113629512,2,0,1,-84.874,-861.183,3501.045,1427.647,-2153.023,4830.801
218.02213630510988,1,0,1,71.082,123.72,-92.457,-46.226,76.038,91.746
114.8176978707099,0,0,1,27.033,43.81,-35.432,-16.084,27.923,31.374
60.9487333500477,0,0,1,14.715,23.959,-18.648,-8.617,15.802,16.059
932.9547712516301,1,0,1,-95.965,-879.659,3521.138,1436.17,-2167.175,4825.575
274.5695933599636,0,0,1,54.255,95.795,-71.769,-36.308,57.271,73.883
78.78895670131374,1,0,1,81.061,142.239,-106.462,-53.141,86.347,108.047
843.2788759494067,1,0,1,5.09,13.273,-4.753,-4.896,8.156,8.644
882.0925518838988,2,0,1,52.458,84.094,-59.694,-28.022,47.898,77.723
1117.2828825084468,2,0,1,-223.99,-1373.131,4986.985,2044.015,-3090.127,6548.192
1399.5402624871513,1,0,1,18.614,36.05,-24.137,-13.861,20.826,28.405
1940.4807377323748,1,0,1,40.758,23.985,139.678,54.613,-77.477,331.217
1072.4643053705122,2,0,1,-436.733,-2553.603,9166.318,3756.691,-5680.712,11954.079
813.6428789469157,1,0,1,-112.252,-804.181,3047.278,1246.546,-1883.261,4082.045
685.9584100462355,1,0,1,45.072,-46.348,503.301,201.337,-299.091,878.507
88.79253617395979,1,0,1,27.994,47.949,-35.738,-17.625,30.375,33.954
1035.488747969197,1,0,1,39.849,60.791,-35.413,-16.779,29.8,73.029
385.2934404074266,1,0,1,63.87,-41.885,606.93,241.591,-357.784,1089.222
55.82673421305979,0,0,1,44.693,72.151,-58.691,-26.75,44.92,53.335
34.38283924220205,0,1,1,28.392,48.603,-36.29,-17.876,30.76,34.484
226.38620195293808,0,0,1,-271.832,-1604.36,5764.54,2363.427,-3573.724,7526.911
237.7864863609255,0,0,1,-10.868,-275.959,1221.073,497.108,-749.186,1747.422
47.581974250523494,0,0,1,61.335,103.431,-76.793,-38.672,62.171,77.661
159.04213240897545,1,0,1,15.893,28.657,-19.519,-10.473,18.273,19.657
682.9441692441717,1,0,1,57.9,90.051,-54.183,-26.043,45.514,102.859
66.23696513225661,0,1,1,39.336,64.809,-51.73,-23.972,40.72,47.275
1184.8259504378834,1,0,1,0.462,-269.691,1281.225,518.929,-781.421,1872.423
744.7294836726123,1,0,1,55.304,99.259,-71.573,-37.318,60.181,74.44
2243.325601507329,2,0,1,58.784,104.975,-76.978,-39.679,63.033,80.096
410.71256718322667,1,0,1,62.924,-60.367,692.21,275.813,-408.154,1207.742
1354.5657498398052,2,0,1,-7.529,-192.187,858.566,348.696,-526.18,1230.681
1058.8834402764305,1,0,1,46.762,84.652,-60.255,-31.827,51.293,63.358
917.3445562107972,1,0,1,133.415,128.955,297.874,106.033,-150.926,868.476
1083.8830435389457,1,0,1,-2.592,-370.126,1747.943,707.127,-1064.779,2543.499
503.5220251255527,1,0,1,-158.859,-1102.165,4139.302,1694.26,-2558.009,5519.155
240.87548016835325,0,0,1,43.62,78.347,-56.111,-29.359,47.788,58.167
2839.5850264026844,2,0,1,61.858,29.766,295.842,111.467,-164.446,634.644
2121.679679604104,2,0,1,44.715,81.132,-58.188,-30.696,48.575,61.847
3070.9176837296586,2,0,1,-20.678,-368.67,1623.653,658.164,-992.456,2303.807
913.850442119577,2,0,1,-414.269,-2381.061,8484.819,3479.91,-5262.258,11031.377
363.7659606837387,1,0,1,21.756,-31.332,270.457,109.867,-163.407,464.002
82.58015368399872,0,0,1,112.064,191.583,-147.272,-71.646,117.708,143.092
275.31673017534433,0,1,1,-96.226,-737.079,2838.564,1160.236,-1752.366,3829.652
1411.2690331277772,1,0,1,-32.996,-378.271,1581.673,642.876,-970.696,2203.562
343.8619219341751,0,0,1,-155.644,-972.743,3542.959,1452.855,-2195.448,4661.604
754.0606357379354,2,0,1,115.633,54.539,524.474,200.275,-293.815,1141.095
828.4944632102323,1,0,1,60.618,107.25,-78.685,-40.221,65.395,80.103
927.2635952587508,1,0,1,-133.672,-1123.421,4440.725,1810.607,-2733.433,6045.827
909.1971846436952,0,0,1,24.658,31.871,-5.529,-2.632,7.261,67.862
692.489981371406,1,0,1,6.886,16.465,-7.076,-6.093,10.103,11.023
62.268071823017515,0,0,1,53.198,72.674,-24.191,-12.177,19.937,133.887
1882.444086835874,2,0,1,-6.684,-108.536,487.799,196.373,-297.209,693.246
1485.7501943937823,2,0,1,81.162,142.872,-106.035,-53.705,86.772,107.59
2132.399399450931,2,0,1,4.422,-116.918,596.855,239.982,-362.029,888.256
1545.447765968765,2,0,1,-39.825,-319.319,1246.509,508.813,-769.426,1692.296
74.71388015465135,1,0,1,36.085,60.022,-47.487,-21.875,37.722,44.262
1705.087626788304,1,0,1,90.027,158.198,-118.637,-59.743,95.263,120.843
234.67649938313374,0,0,1,61.706,92.596,-46.848,-22.817,39.533,129.21
1605.1364014037854,2,0,1,76.365,-92.533,976.157,385.254,-574.911,1673.113
683.4439623612573,2,0,1,-336.493,-2101.277,7684.971,3147.789,-4756.693,10115.296
923.5764940646028,1,0,1,-132.059,-970.323,3700.313,1513.173,-2285.201,4969.189
957.199827973929,1,0,1,-146.81,-898.296,3266.498,1338.242,-2023.821,4290.426
1207.08747303332,2,0,1,50.773,91.433,-65.209,-34.259,55.774,67.813
362.4126674635824,1,1,1,-307.576,-1903.982,6946.445,2845.527,-4301.104,9134.39
165.986526451292,0,0,1,6.097,14.445,-6.323,-5.347,8.862,9.7
2245.456431582768,2,0,1,39.047,71.668,-50.6,-27.14,42.8,54.636
125.48667249440071,0,0,1,32.869,58.469,-41.725,-21.679,36.381,42.121
220.5642673414441,2,0,1,86.99,148.433,-113.965,-55.37,91.627,110.08
0.0,1,0,0,37.491,68.725,-48.625,-26.029,41.036,52.428
2299.8742487766995,2,0,1,43.948,29.166,181.374,66.578,-98.276,409.931
588.0798550767956,1,0,1,-26.726,-417.772,1781.575,726.244,-1091.818,2505.994
1123.2467979849919,1,0,1,-337.075,-1989.319,7157.958,2933.606,-4436.116,9348.507
2086.9526515285975,2,0,1,77.151,137.168,-100.731,-51.692,82.855,103.834
397.9171129416899,1,0,1,80.885,134.253,-107.211,-50.027,83.2,99.956
179.39285779853748,1,0,1,50.554,62.612,12.995,4.544,-1.706,185.595
1346.3370934411064,2,0,1,77.838,137.862,-101.632,-51.897,83.467,104.116
1698.0159773271487,1,0,1,-231.61,-1386.921,5029.792,2059.172,-3114.63,6588.95
27.573047119761245,2,0,1,36.508,64.983,-48.15,-23.44,39.581,50.491
33.38379887777744,0,0,1,36.19,57.493,-43.762,-21.296,34.517,42.747
145.0055726530898,0,0,1,110.867,193.491,-145.412,-72.719,117.629,145.929
914.0995275940306,2,0,1,-166.79,-1029.453,3737.819,1532.797,-2315.333,4906.979
1074.4107398804179,1,0,1,48.658,87.883,-63.205,-33.172,52.867,66.596
449.89140841879714,1,1,1,-9.468,-163.712,698.626,285.331,-428.072,983.966
1226.6686432813572,2,0,1,-47.468,-508.11,2085.421,849.845,-1282.473,2890.027
1684.013073562951,1,1,1,-182.707,-1108.546,4010.363,1644.307,-2485.653,5256.547
141.96117113570926,0,0,1,47.794,83.04,-61.795,-30.899,51.427,60.837
349.4120437358464,0,0,1,28.294,32.639,13.388,4.86,-4.018,107.857
1057.4983132651564,1,0,1,13.624,-80.889,461.315,186.894,-278.327,712.464
1188.7598646062643,2,0,1,35.519,64.893,-45.213,-24.297,39.598,47.857
606.664668674129,1,0,1,127.269,221.132,-168.569,-83.493,133.318,169.278
101.97900385465188,0,1,1,90.668,156.311,-118.399,-58.375,96.221,116.018
328.22032652891926,1,0,1,41.508,71.961,-53.332,-26.657,44.93,52.032
576.4707648075677,2,0,1,-7.709,-98.651,400.161,164.459,-246.122,554.281
744.1291784718788,0,0,1,117.676,155.79,70.434,14.915,-15.289,486.567
174.1644914016449,1,0,1,25.413,42.141,-32.662,-15.391,27.054,29.507
2037.454176843582,1,0,1,-28.84,-485.773,2119.62,860.305,-1296.971,3000.49
974.0299049313348,1,0,1,-212.475,-1210.091,4288.117,1760.144,-2660.496,5561.677
164.32355510659337,0,0,1,0.009,-112.158,505.079,206.217,-311.094,730.643
247.12084703698173,0,0,1,-222.258,-1237.313,4351.562,1786.805,-2702.877,5626.382
365.3766824347839,1,0,1,52.035,91.509,-67.037,-34.104,56.463,67.159
1302.0232233527531,2,0,1,-158.472,-1122.765,4248.455,1737.518,-2624.962,5684.283
259.04722261031424,2,0,1,41.595,68.828,-54.749,-25.508,43.084,50.445
248.48635249078188,1,0,1,121.679,61.588,524.338,200.371,-293.226,1159.682
120.18156249345266,1,0,1,62.876,105.944,-82.457,-39.393,65.841,78.058
395.2297605885636,2,0,1,34.159,-49.62,451.507,180.827,-267.444,763.89
133.05172231664005,1,0,1,51.979,84.864,-69.797,-30.732,52.986,64.443
1017.3130721698964,2,0,1,-461.714,-2649.229,9451.987,3874.866,-5860.287,12290.019
819.2111427982671,1,0,1,-251.802,-1546.77,5623.039,2304.432,-3482.204,7382.039
405.41832467897746,0,0,1,59.113,105.424,-77.24,-39.784,63.505,80.07
732.0682407368294,2,0,1,-31.547,-411.233,1735.453,706.272,-1065.32,2430.952
1589.796384089365,1,0,1,19.937,38.795,-25.197,-14.737,22.94,29.464
174.31610587265556,0,0,1,68.772,122.038,-90.303,-46.119,73.342,93.194
7.98894332323342,1,0,1,122.378,207.59,-161.305,-77.593,127.733,155.118
686.93101659487,2,0,1,-176.749,-1217.881,4565.74,1868.962,-2822.45,6084.183
365.96060725600387,2,0,1,10.578,19.394,-12.33,-6.927,12.834,12.282
186.73173443866645,2,0,1,101.075,172.443,-132.614,-64.383,106.279,128.233
889.8862185546068,2,0,1,143.399,229.078,-132.961,-67.074,113.549,264.072
149.73763079388183,2,0,1,53.379,90.861,-69.574,-33.761,56.495,66.629
280.4617322835986,2,0,1,23.245,25.332,25.909,9.221,-10.273,108.252
85.03733452852192,1,0,1,25.697,42.75,-33.15,-15.667,27.277,30.23
75.08505147859685,0,0,1,59.836,88.107,-42.511,-22.186,34.053,127.01
86.80127107096179,1,1,1,40.782,4.107,253.647,99.111,-147.385,506.762
1450.8059295363926,2,0,1,-174.915,-1236.016,4687.786,1915.772,-2894.399,6272.303
305.4704615312913,0,0,1,-14.969,-156.686,629.537,257.778,-389.794,872.105
998.2256848846304,2,0,1,59.615,-201.142,1348.433,540.795,-809.538,2160.461
846.5537747744601,0,0,1,48.93,86.05,-65.232,-32.73,51.113,67.124
115.51009338574343,0,1,1,28.043,43.48,-38.035,-16.113,27.354,32.431
2360.8251114927493,2,0,1,28.798,-189.418,1074.37,434.036,-648.847,1655.384
448.39709677486127,1,0,1,123.087,214.177,-161.335,-80.391,130.539,161.034
447.97584799438005,1,0,1,-231.527,-1530.81,5685.317,2327.46,-3516.18,7540.375
320.26559322388334,1,0,1,15.788,-320.669,1620.767,655.45,-985.233,2416.151
847.8310823070527,2,0,1,52.216,52.873,114.753,40.262,-57.45,340.565
28.412292165365027,0,0,1,64.79,115.602,-84.445,-43.566,69.809,87.44
188.88386543459046,0,0,1,-62.076,-467.253,1798.283,734.519,-1110.247,2424.47
845.5618319589684,2,0,1,-223.326,-1276.266,4555.063,1866.663,-2824.59,5923.565
548.6026178055623,1,0,1,15.608,30.665,-18.933,-11.442,18.743,21.995
918.201320535164,2,0,1,-149.432,-961.515,3538.535,1449.717,-2189.434,4673.236
1949.2026379816184,2,0,1,-20.703,-464.199,2071.48,840.052,-1265.916,2956.574
88.46817808631876,0,0,1,80.715,142.765,-105.529,-53.765,86.38,107.981
216.67695281603065,0,0,1,108.14,176.171,-123.768,-59.351,98.579,165.402
0.0,1,0,0,-195.466,-1403.389,5323.793,2177.412,-3287.414,7128.535
461.8659996112641,0,0,1,33.999,46.75,-17.95,-9.108,15.889,76.886
377.5819662927827,2,0,1,-17.899,-253.317,1065.347,434.85,-653.165,1490.583
54.130363964692556,0,0,1,44.139,77.514,-55.479,-28.904,47.282,57.07
612.5805003998,1,0,1,93.151,111.641,118.906,36.586,-49.561,477.769
1308.3083784690552,2,0,1,119.843,209.226,-157.512,-78.739,126.872,158.424
286.94374724198303,0,0,1,-108.173,-767.298,2893.683,1184.56,-1788.987,3869.372
153.51547808536282,1,0,1,126.332,195.168,-116.556,-51.752,90.338,251.8
266.03664083808854,2,0,1,17.39,28.445,-22.206,-10.297,18.553,19.444
262.17205661742014,0,0,1,4.977,13.243,-6.032,-5.334,6.785,11.286
762.3512128586455,1,0,1,-232.264,-1291.17,4541.073,1864.413,-2819.345,5868.069
111.34299299923164,0,0,1,83.219,147.006,-106.572,-55.323,88.336,111.082
218.15119449666963,0,0,1,35.327,63.647,-44.91,-23.712,39.229,46.386
431.81147521131726,0,0,1,75.09,39.668,310.054,118.756,-174.248,697.49
547.7989953201358,0,0,1,55.486,90.175,-74.202,-33.58,56.036,67.382
179.51322511057649,0,0,1,41.835,76.369,-53.701,-28.722,46.221,57.099
988.9788616625101,2,0,1,-72.394,-612.415,2400.869,981.282,-1480.726,3266.461
976.0915649677992,2,0,1,26.827,-51.771,445.746,175.805,-263.856,740.276
1184.7540861225953,1,0,1,-230.09,-1325.853,4742.279,1943.413,-2940.035,6173.572
198.5206102388998,1,0,1,51.319,90.814,-66.206,-33.937,55.735,67.097
291.9760916802841,1,0,1,19.303,35.506,-23.762,-13.077,22.306,24.84
1519.7401052282746,2,0,1,-180.472,-1160.582,4276.073,1751.293,-2646.682,5651.999
1652.9007580544942,2,0,1,-93.535,-788.853,3117.547,1271.376,-1919.804,4246.47
29.494349138277627,1,0,1,50.494,84.567,-66.632,-31.045,52.689,62.946
497.82105722740437,1,0,1,35.942,-263.397,1479.92,596.966,-895.214,2274.88
95.49633660852734,0,0,1,65.88,117.477,-85.513,-44.159,71.286,88.186
2283.4091188818616,2,0,1,93.034,163.5,-122.221,-61.633,98.791,124.217
191.9751094525149,2,0,1,25.608,44.804,-32.346,-16.477,28.316,31.6
77.22126841741898,0,0,1,28.363,46.208,-37.214,-17.005,29.316,33.288
55.91219013852455,0,0,1,86.878,146.878,-114.136,-54.73,90.907,108.827
699.2009354616034,2,0,1,-416.717,-2462.18,8863.268,3632.376,-5492.333,11576.886
1044.4215532306528,2,0,1,-4.674,-156.219,693.759,283.042,-423.981,991.63
851.1874283024439,2,0,1,-350.53,-2073.9,7476.066,3063.016,-4631.97,9769.589
936.3420272493678,1,0,1,-254.989,-1606.453,5885.059,2410.825,-3643.272,7755.855
1458.4220169772516,1,0,1,17.481,-122.733,680.928,275.939,-411.927,1045.082
1195.5498723418107,1,0,1,-166.231,-1155.62,4350.409,1779.758,-2688.479,5806.5
2318.4433792475356,2,0,1,-4.35,-243.377,1144.389,461.906,-696.138,1657.742
173.44052757803016,0,0,1,-161.916,-1127.393,4247.598,1737.479,-2625.062,5671.682
128.7691346552447,0,1,1,78.576,139.062,-101.978,-52.151,84.792,103.85
1761.1863784951163,2,0,1,-122.592,-924.917,3570.246,1457.331,-2201.433,4812.413
139.41480261912668,1,0,1,50.043,85.732,-64.962,-31.839,53.332,62.665
1172.1570910875844,1,0,1,-82.948,-667.851,2611.533,1065.731,-1609.761,3542.727
2130.1677565753616,2,0,1,-43.972,-551.877,2333.601,948.249,-1430.538,3264.152
1556.6046702761869,2,0,1,-21.39,-243.292,997.166,407.296,-612.547,1381.257
267.0354978549841,0,0,1,14.943,-8.936,116.566,47.413,-70.88,212.308
364.6210637304893,1,0,1,29.51,-12.994,239.119,96.042,-142.512,444.494
137.39156140087078,1,0,1,43.758,78.822,-55.864,-29.435,48.376,57.862
704.2347452611224,2,0,1,-47.194,-365.381,1396.331,572.183,-862.096,1879.203
500.62950232770964,0,1,1,26.87,49.296,-35.477,-18.864,28.854,38.76
1204.8925341616011,2,0,1,24.593,-289.377,1535.77,619.716,-931.117,2321.322
731.514343541513,2,0,1,-236.83,-1491.251,5463.139,2237.899,-3381.936,7199.387
69.17609634570809,1,0,1,33.394,52.337,-43.029,-18.776,32.082,41.643
348.23231763116365,2,0,1,78.248,133.592,-102.433,-49.819,82.507,98.97
975.6403221285378,1,0,1,-308.747,-1995.734,7370.665,3017.76,-4559.057,9746.447
983.4634501271032,2,0,1,-162.083,-1019.474,3735.314,1529.96,-2313.196,4924.58
2003.1053830923706,1,0,1,-90.409,-631.751,2370.232,970.797,-1464.68,3159.713
203.51551241899745,0,0,1,45.865,79.629,-57.792,-30.41,45.58,63.218
717.0989000612652,2,0,1,-339.504,-2015.454,7267.184,2977.919,-4502.849,9499.75
146.61202190936672,0,1,1,46.118,83.187,-60.597,-31.596,49.459,64.236
1045.3097323532816,2,0,1,46.798,82.181,-60.587,-30.703,50.486,60.789
308.31876408982635,0,0,1,15.063,-44.073,288.533,117.582,-174.492,466.32
846.0552529977373,2,0,1,-221.754,-1440.047,5340.266,2184.721,-3302.333,7072.578
332.21505313203403,0,0,1,-34.381,-233.892,879.696,359.537,-544.662,1175.28
347.8522383024565,1,0,1,-5.385,-317.815,1487.456,601.257,-906.035,2155.292
1101.915400100588,1,0,1,-251.542,-1471.315,5270.1,2161.146,-3268.125,6871.647
210.5009739236493,0,0,1,47.125,85.401,-61.405,-32.325,51.095,65.2
1736.8872367292388,2,0,1,85.161,148.605,-113.407,-55.959,89.07,115.292
34.761344142638556,0,0,1,20.181,34.002,-24.809,-12.43,21.449,23.813
984.1229380885515,1,0,1,-245.912,-1724.946,6515.92,2664.602,-4024.43,8705.631
187.2249291282319,0,0,1,28.052,50.85,-34.192,-19.095,30.25,37.989
1164.6480797117817,1,0,1,-63.042,-599.287,2421.176,986.55,-1489.231,3329.464
108.6893288237829,0,0,1,49.764,88.922,-64.214,-33.331,54.233,66.153
317.9508269012336,2,0,1,29.865,49.56,-38.691,-18.197,31.525,35.277
694.7951988461803,1,0,1,-109.702,-817.25,3116.724,1275.408,-1925.188,4188.378
284.874226284289,0,0,1,12.874,-77.738,433.442,176.491,-263.312,670.731
318.7707961508019,0,0,1,91.98,104.032,105.954,35.684,-45.685,448.561
127.99691921785563,0,1,1,61.308,109.53,-79.813,-41.265,66.175,82.744
204.6347778021491,0,0,1,47.821,85.255,-61.399,-31.842,52.349,62.77
621.0529883256614,0,0,1,-263.165,-1524.061,5453.469,2235.402,-3381.497,7103.619
502.3893158720459,2,0,1,33.161,58.693,-42.219,-21.766,36.524,42.356
1698.5732771196408,2,0,1,61.178,109.653,-79.872,-41.419,65.911,83.42
2274.1527981915888,2,0,1,76.646,135.339,-100.576,-51.053,81.641,102.918
1603.5136995588048,1,0,1,39.256,71.991,-51.066,-27.315,42.839,55.208
1335.997073535078,1,0,1,-280.444,-1761.302,6465.366,2646.632,-4000.64,8522.101
599.5607179575363,1,0,1,-13.549,-689.277,3163.295,1283.946,-1930.775,4566.47
355.56841573620017,2,0,1,-2.073,-15.494,49.661,21.333,-30.661,61.864
1032.3924080002676,2,0,1,-152.067,-1059.774,4011.579,1639.016,-2476.71,5360.507
141.91946447947015,1,0,1,24.104,42.62,-30.296,-15.682,26.893,30.024
185.51650528702044,0,0,1,126.384,219.411,-167.309,-82.797,132.427,167.715
439.1241419719608,0,0,1,41.9,24.428,160.151,61.262,-90.544,372.457
1001.9398336172153,2,0,1,-122.019,-815.094,3024.201,1239.115,-1870.527,4011.292
38.15426628221924,0,0,1,44.97,73.148,-59.663,-27.104,45.859,53.831
926.6892656375072,1,0,1,16.506,-123.383,690.874,278.688,-419.048,1063.555
1042.7979363663003,2,0,1,-28.48,-458.688,1963.942,800.266,-1204.823,2770.032
742.5654682427719,2,0,1,16.917,-211.444,1097.129,444.628,-666.816,1653.003
26.954097858853615,1,0,1,60.016,106.641,-78.97,-40.365,63.888,81.8
794.669294272497,2,0,1,4.731,-349.348,1668.744,677.39,-1016.712,2444.699
1035.1284062839065,2,0,1,-111.102,-735.635,2726.472,1116.862,-1687.866,3617.225
741.6024818549168,1,0,1,-48.975,-442.9,1750.858,716.059,-1080.838,2395.854
1507.4282859378584,2,0,1,-31.013,-254.033,1006.875,409.78,-619.724,1371.072
110.37404406035527,0,1,1,48.928,85.621,-63.161,-31.899,52.879,62.854
37.647962516431996,0,0,1,14.057,26.672,-16.181,-9.774,16.654,18.248
32.5933231521275,0,0,1,45.639,77.851,-58.53,-28.739,47.883,57.787
88.49392959489712,1,0,1,46.794,79.813,-60.61,-29.56,49.908,57.918
176.55294360692236,0,0,1,-193.199,-1258.241,4644.113,1902.595,-2874.265,6145.385
63.09720152665385,0,0,1,119.418,208.067,-156.057,-77.986,127.136,155.723
35.26276145360494,0,0,1,136.73,230.792,-176.708,-86.436,140.019,173.895
695.3696864720162,1,0,1,-132.698,-1222.732,4903.17,1999.344,-3016.44,6721.429
0.0,1,0,0,-373.886,-2191.92,7879.337,3228.608,-4882.671,10282.127
357.68622186852485,0,0,1,-131.11,-783.431,2815.142,1155.128,-1746.482,3680.915
141.14177130313925,1,0,1,41.034,67.867,-54.005,-25.146,42.5,49.714
39.215900905203675,0,0,1,69.39,116.554,-89.88,-43.467,71.49,86.797
688.4913712940562,2,0,1,-252.593,-1782.677,6745.54,2758.186,-4165.651,9018.889
244.43044168508902,0,0,1,-134.288,-1030.914,3972.727,1623.715,-2450.981,5357.738
278.82400840396485,0,0,1,51.782,89.946,-66.378,-34.253,52.271,70.755
916.4944095398782,1,0,1,-277.542,-1623.228,5827.692,2388.335,-3612.287,7602.288
453.908704426704,2,0,1,37.668,66.573,-48.095,-24.718,41.34,48.242
232.7095152028597,0,0,1,56.272,100.441,-74.004,-38.055,60.043,77.185
194.74313660932688,2,0,1,34.31,58.032,-44.325,-21.402,36.584,41.655
13.716246460269653,1,0,1,119.119,176.847,-50.683,-30.023,53.893,316.778
1686.1742671345041,1,0,1,-86.533,-649.97,2501.288,1021.579,-1543.727,3370.618
147.4429475126613,0,0,1,42.676,76.576,-54.578,-28.591,47.026,56.236
555.565656721534,2,0,1,65.879,114.707,-85.5,-42.807,70.652,84.743
68.54425978375461,0,0,1,48.419,83.347,-62.822,-30.989,51.722,61.064
17.170168912648503,1,0,1,76.144,114.397,-53.797,-26.187,47.38,166.115
890.7183888540189,1,0,1,-229.534,-1619.79,6129.834,2506.349,-3785.872,8197.064
170.27852680702884,0,0,1,79.809,133.796,-105.33,-49.871,82.813,99.445
552.713385092898,2,0,1,-388.789,-2259.357,8084.364,3314.629,-5012.32,10530.932
1010.4661215619981,2,0,1,68.509,121.443,-89.175,-45.644,73.738,91.263
2404.1069381692546,2,0,1,-61.522,-493.963,1935.204,789.245,-1192.54,2626.05
1378.7729090365733,2,1,1,42.78,78.435,-55.116,-29.597,47.162,59.175
419.8118381246544,2,0,1,-3.337,-441.705,2054.421,834.194,-1253.128,2981.102
1838.2634390451385,1,0,1,-105.736,-733.52,2775.397,1133.791,-1713.882,3708.341
239.97383437931913,0,0,1,26.355,49.192,-33.456,-18.508,29.707,36.63
70.41472472817614,2,0,1,56.338,95.884,-73.462,-35.635,59.597,70.36
57.17635391089248,2,0,1,181.558,307.846,-240.703,-114.725,188.706,232.727
279.08187982906117,2,0,1,46.911,80.184,-60.825,-29.736,50.015,58.389
853.4073082146332,2,0,1,-321.838,-1930.43,6981.1,2860.461,-4325.016,9139.867
2985.1063742235265,2,0,1,-1.777,-326.766,1557.818,629.017,-947.098,2268.565
461.04523582857763,0,0,1,54.011,-38.265,556.256,218.688,-326.588,989.767
229.99849167188532,2,0,1,0.434,-0.73,0.303,0.702,0.903,-2.846
1002.4854190787848,1,0,1,54.637,66.93,70.481,20.977,-29.02,282.982
